exam_attempt_id,student_id,exam_id,exam_category,exam_passed,date_exam_completed
188523,263845,368,1,0,2022-03-07
188527,263845,368,1,1,2022-03-07
188528,263690,567,1,0,2022-03-07
188533,263639,563,1,1,2022-03-07
188542,263690,567,1,1,2022-03-07
188550,261819,518,1,0,2022-03-07
188551,263639,564,1,0,2022-03-07
188552,261819,518,1,1,2022-03-07
188553,261819,518,1,1,2022-03-07
188554,263759,520,1,1,2022-03-07
188562,265879,370,1,0,2022-03-07
188564,265879,370,1,1,2022-03-07
188576,260861,369,1,1,2022-03-07
188577,263639,564,1,1,2022-03-07
188579,263639,564,1,1,2022-03-07
188580,265572,369,1,0,2022-03-07
188581,265572,369,1,1,2022-03-07
188583,260861,371,2,1,2022-03-07
188584,263639,565,1,0,2022-03-07
188587,263639,565,1,1,2022-03-07
188588,263639,565,1,1,2022-03-07
188589,263639,566,2,1,2022-03-07
188590,266078,368,1,0,2022-03-07
188591,261173,518,1,1,2022-03-07
188592,266078,368,1,0,2022-03-07
188593,261819,519,1,1,2022-03-07
188594,266078,368,1,1,2022-03-07
188595,261905,569,1,0,2022-03-07
188596,266259,420,1,1,2022-03-07
188597,262641,365,1,1,2022-03-07
188598,266259,420,1,1,2022-03-07
188599,261173,371,2,1,2022-03-07
188600,262641,365,1,1,2022-03-07
188601,262641,365,1,1,2022-03-07
188602,262641,366,1,1,2022-03-07
188603,262641,366,1,1,2022-03-07
188604,262641,367,2,1,2022-03-07
188607,261905,569,1,1,2022-03-07
188608,266259,421,1,0,2022-03-07
188610,266259,421,1,1,2022-03-07
188630,262550,564,1,1,2022-03-08
188635,266323,167,1,1,2022-03-08
188636,259767,521,1,1,2022-03-08
188638,260572,568,1,1,2022-03-08
188641,265966,369,1,1,2022-03-08
188643,265966,369,1,1,2022-03-08
188645,259767,521,1,1,2022-03-08
188646,265966,369,1,1,2022-03-08
188648,260572,568,1,1,2022-03-08
188650,265966,370,1,0,2022-03-08
188651,260345,521,1,1,2022-03-08
188652,265966,370,1,1,2022-03-08
188653,265966,370,1,1,2022-03-08
188654,260572,569,1,0,2022-03-08
188655,265928,566,2,1,2022-03-08
188657,262596,561,1,0,2022-03-08
188658,260345,522,2,1,2022-03-08
188659,265966,518,1,0,2022-03-08
188662,265966,518,1,1,2022-03-08
188664,265578,566,2,1,2022-03-08
188665,265967,563,1,1,2022-03-08
188668,258818,401,1,1,2022-03-08
188669,265928,518,1,0,2022-03-08
188670,266259,422,1,1,2022-03-08
188671,265966,519,1,1,2022-03-08
188673,266259,423,2,0,2022-03-08
188675,261171,546,1,0,2022-03-08
188676,265966,519,1,1,2022-03-08
188677,261171,546,1,1,2022-03-08
188678,265873,368,1,0,2022-03-08
188679,261171,546,1,1,2022-03-08
188680,262412,478,1,1,2022-03-08
188681,265873,368,1,1,2022-03-08
188682,262412,478,1,1,2022-03-08
188683,266351,368,1,0,2022-03-08
188684,264404,556,1,1,2022-03-08
188685,266351,368,1,1,2022-03-08
188687,261802,452,1,0,2022-03-08
188689,261802,452,1,1,2022-03-08
188691,263293,519,1,1,2022-03-08
188692,262817,566,2,1,2022-03-08
188700,262643,239,1,1,2022-03-08
188709,261802,454,1,0,2022-03-08
188711,261802,454,1,1,2022-03-08
188712,261802,455,2,0,2022-03-08
188713,262617,518,1,0,2022-03-08
188714,262569,564,1,0,2022-03-08
188715,263786,540,1,1,2022-03-08
188716,263786,541,1,0,2022-03-08
188718,262617,518,1,1,2022-03-08
188719,263786,541,1,1,2022-03-08
188724,262569,564,1,1,2022-03-08
188726,260861,518,1,1,2022-03-08
188728,266316,368,1,0,2022-03-08
188730,266316,368,1,0,2022-03-08
188732,266316,368,1,1,2022-03-08
188733,266316,368,1,1,2022-03-08
188736,260861,518,1,1,2022-03-08
188741,261802,455,2,1,2022-03-08
188747,263786,313,1,1,2022-03-08
188751,263786,313,1,1,2022-03-08
188755,266092,368,1,0,2022-03-08
188756,266092,368,1,1,2022-03-08
188757,264514,480,1,1,2022-03-08
188758,264361,403,2,0,2022-03-08
188761,261263,482,2,1,2022-03-08
188764,265928,420,1,0,2022-03-08
188765,265928,420,1,1,2022-03-08
188766,265928,421,1,0,2022-03-08
188767,261263,520,1,0,2022-03-08
188768,265928,421,1,1,2022-03-08
188769,265669,368,1,1,2022-03-08
188770,261263,520,1,1,2022-03-08
188772,263690,568,1,0,2022-03-08
188775,261417,368,1,1,2022-03-08
188776,261417,368,1,1,2022-03-08
188777,261417,368,1,1,2022-03-08
188778,266259,423,2,0,2022-03-08
188779,263690,568,1,1,2022-03-08
188780,263690,568,1,1,2022-03-08
188782,264361,561,1,0,2022-03-08
188783,264361,561,1,1,2022-03-08
188784,264361,562,2,0,2022-03-08
188786,266164,368,1,1,2022-03-08
188788,260024,368,1,0,2022-03-08
188791,261417,369,1,1,2022-03-08
188793,261417,369,1,1,2022-03-08
188794,263639,530,1,1,2022-03-08
188795,261417,370,1,0,2022-03-08
188796,261417,370,1,1,2022-03-08
188797,261417,370,1,1,2022-03-08
188798,261417,371,2,1,2022-03-08
188800,264732,478,1,1,2022-03-08
188804,260024,368,1,1,2022-03-08
188808,263639,531,1,0,2022-03-08
188809,263639,532,2,1,2022-03-08
188811,265782,518,1,0,2022-03-08
188815,265782,518,1,1,2022-03-08
188818,263639,239,1,0,2022-03-08
188822,260572,569,1,1,2022-03-08
188824,266259,423,2,1,2022-03-08
188825,263639,242,2,0,2022-03-08
188829,263783,439,1,0,2022-03-08
188830,263783,439,1,1,2022-03-08
188832,265966,520,1,0,2022-03-08
188835,265121,518,1,0,2022-03-08
188836,265966,520,1,1,2022-03-08
188838,264049,368,1,1,2022-03-08
188839,264076,542,1,1,2022-03-08
188842,260572,480,1,1,2022-03-08
188844,264761,368,1,1,2022-03-08
188845,264761,368,1,1,2022-03-08
188846,263690,569,1,1,2022-03-08
188847,264761,369,1,1,2022-03-08
188848,264761,369,1,1,2022-03-08
188849,261778,567,1,1,2022-03-08
188850,264761,370,1,1,2022-03-08
188852,263639,240,1,0,2022-03-08
188854,264761,370,1,1,2022-03-08
188855,264761,371,2,1,2022-03-08
188857,263690,569,1,1,2022-03-08
188860,264400,565,1,0,2022-03-08
188867,264400,565,1,1,2022-03-08
188872,264361,562,2,1,2022-03-08
188873,263639,242,2,1,2022-03-08
188874,263639,518,1,0,2022-03-08
188882,261905,570,2,0,2022-03-08
188883,264761,563,1,1,2022-03-08
188884,260861,519,1,1,2022-03-08
188885,260173,562,2,1,2022-03-09
188890,261905,570,2,1,2022-03-09
188897,262599,565,1,0,2022-03-09
188898,259767,522,2,0,2022-03-09
188899,261778,567,1,1,2022-03-09
188902,262599,565,1,1,2022-03-09
188905,262596,562,2,0,2022-03-09
188906,265966,521,1,0,2022-03-09
188908,264761,97,1,1,2022-03-09
188909,264761,97,1,1,2022-03-09
188910,265966,521,1,1,2022-03-09
188911,264826,565,1,0,2022-03-09
188914,264076,543,2,1,2022-03-09
188916,264826,565,1,1,2022-03-09
188918,265878,420,1,1,2022-03-09
188919,265966,522,2,1,2022-03-09
188920,262641,538,2,1,2022-03-09
188921,264076,543,2,1,2022-03-09
188923,266059,368,1,0,2022-03-09
188928,265317,518,1,1,2022-03-09
188929,265966,522,2,1,2022-03-09
188930,264404,557,1,0,2022-03-09
188931,264594,564,1,0,2022-03-09
188933,260042,369,1,0,2022-03-09
188934,260042,369,1,1,2022-03-09
188941,260042,370,1,1,2022-03-09
188942,263531,481,1,1,2022-03-09
188943,265317,519,1,1,2022-03-09
188954,260042,563,1,1,2022-03-09
188956,260042,563,1,1,2022-03-09
188957,261785,522,2,1,2022-03-09
188967,264253,564,1,1,2022-03-09
188970,259767,522,2,0,2022-03-09
188972,263479,563,1,0,2022-03-09
188973,265928,478,1,1,2022-03-09
188974,265928,478,1,1,2022-03-09
188975,260024,369,1,0,2022-03-09
188977,265121,518,1,1,2022-03-09
188979,261756,401,1,1,2022-03-09
188984,265121,519,1,0,2022-03-09
188986,260024,370,1,0,2022-03-09
188987,265121,519,1,0,2022-03-09
188988,265121,519,1,1,2022-03-09
188989,265121,518,1,1,2022-03-09
188990,265121,520,1,0,2022-03-09
188991,260024,370,1,1,2022-03-09
188992,260024,370,1,1,2022-03-09
188994,266386,563,1,0,2022-03-09
188995,266386,563,1,1,2022-03-09
188996,264253,565,1,0,2022-03-09
188999,265121,520,1,1,2022-03-09
189001,264253,565,1,1,2022-03-09
189003,259429,423,2,0,2022-03-09
189010,266529,368,1,1,2022-03-09
189011,259429,422,1,0,2022-03-09
189013,259429,422,1,1,2022-03-09
189014,259429,422,1,1,2022-03-09
189015,264253,566,2,1,2022-03-09
189018,259429,423,2,1,2022-03-09
189019,265302,369,1,1,2022-03-09
189020,266363,368,1,1,2022-03-09
189021,264761,98,1,1,2022-03-09
189023,264761,98,1,1,2022-03-09
189025,265302,370,1,1,2022-03-09
189027,265966,567,1,1,2022-03-09
189028,263388,479,1,1,2022-03-09
189030,265966,567,1,1,2022-03-09
189031,265302,371,2,1,2022-03-09
189032,264856,519,1,1,2022-03-09
189038,266174,368,1,0,2022-03-09
189048,266001,421,1,0,2022-03-09
189050,266001,421,1,1,2022-03-09
189057,265653,368,1,1,2022-03-09
189058,265653,368,1,1,2022-03-09
189059,263690,478,1,1,2022-03-09
189061,261682,539,1,0,2022-03-09
189064,261756,402,1,1,2022-03-09
189065,263786,369,1,1,2022-03-09
189066,261756,403,2,1,2022-03-09
189070,261682,539,1,1,2022-03-09
189071,265966,568,1,0,2022-03-09
189072,263786,370,1,1,2022-03-09
189074,265966,568,1,1,2022-03-09
189076,263786,371,2,1,2022-03-09
189078,265588,368,1,1,2022-03-09
189081,265879,563,1,1,2022-03-09
189082,263690,570,2,0,2022-03-09
189083,265879,563,1,1,2022-03-09
189084,263197,565,1,0,2022-03-09
189087,264761,564,1,1,2022-03-09
189088,263197,565,1,1,2022-03-09
189090,264761,564,1,1,2022-03-09
189092,260168,479,1,1,2022-03-09
189096,266455,368,1,0,2022-03-09
189098,263783,440,1,0,2022-03-09
189099,266455,368,1,1,2022-03-09
189101,266455,368,1,1,2022-03-09
189102,263783,440,1,1,2022-03-09
189103,263783,440,1,1,2022-03-09
189106,261349,439,1,0,2022-03-09
189114,263783,441,1,0,2022-03-09
189115,263690,570,2,1,2022-03-09
189116,263783,441,1,1,2022-03-09
189121,259258,453,1,1,2022-03-09
189126,264049,369,1,1,2022-03-09
189127,264076,544,1,1,2022-03-09
189128,265765,368,1,0,2022-03-09
189129,265765,368,1,1,2022-03-09
189130,261905,478,1,1,2022-03-09
189131,264076,544,1,1,2022-03-09
189136,266455,369,1,0,2022-03-09
189139,265588,369,1,1,2022-03-10
189140,266455,370,1,1,2022-03-10
189143,265588,370,1,1,2022-03-10
189144,265588,370,1,1,2022-03-10
189147,259767,522,2,1,2022-03-10
189149,264076,545,1,0,2022-03-10
189152,264076,545,1,1,2022-03-10
189153,265966,569,1,1,2022-03-10
189154,265966,569,1,1,2022-03-10
189155,266621,563,1,0,2022-03-10
189156,265878,421,1,0,2022-03-10
189160,266621,563,1,1,2022-03-10
189161,266621,563,1,1,2022-03-10
189162,265878,421,1,1,2022-03-10
189163,265176,564,1,1,2022-03-10
189164,265928,519,1,1,2022-03-10
189165,265966,570,2,1,2022-03-10
189174,266489,368,1,1,2022-03-10
189175,266489,368,1,1,2022-03-10
189176,264572,560,1,1,2022-03-10
189177,262641,368,1,1,2022-03-10
189178,265966,570,2,1,2022-03-10
189179,266174,368,1,0,2022-03-10
189180,265966,371,2,1,2022-03-10
189181,266174,368,1,1,2022-03-10
189182,266095,368,1,0,2022-03-10
189183,265967,564,1,0,2022-03-10
189184,266095,368,1,1,2022-03-10
189185,265967,564,1,1,2022-03-10
189186,264826,530,1,1,2022-03-10
189187,266332,368,1,1,2022-03-10
189188,266332,368,1,1,2022-03-10
189193,260042,564,1,0,2022-03-10
189196,260042,564,1,1,2022-03-10
189199,266603,368,1,0,2022-03-10
189201,266603,368,1,1,2022-03-10
189204,266657,368,1,0,2022-03-10
189205,266657,368,1,0,2022-03-10
189206,266657,368,1,1,2022-03-10
189210,262580,424,2,1,2022-03-10
189213,261756,368,1,1,2022-03-10
189214,266529,369,1,1,2022-03-10
189219,266529,370,1,1,2022-03-10
189220,266529,370,1,1,2022-03-10
189221,266549,368,1,0,2022-03-10
189223,262643,240,1,1,2022-03-10
189224,266549,368,1,1,2022-03-10
189232,263479,564,1,1,2022-03-10
189234,266332,369,1,1,2022-03-10
189246,265928,479,1,1,2022-03-10
189251,261802,392,1,0,2022-03-10
189255,265302,563,1,1,2022-03-10
189260,261802,393,1,1,2022-03-10
189261,265090,368,1,1,2022-03-10
189262,265090,368,1,1,2022-03-10
189263,261802,394,1,0,2022-03-10
189264,261802,394,1,1,2022-03-10
189265,261802,395,2,0,2022-03-10
189270,261802,395,2,1,2022-03-10
189273,266249,368,1,0,2022-03-10
189274,266249,368,1,1,2022-03-10
189275,266549,369,1,0,2022-03-10
189276,266549,369,1,1,2022-03-10
189277,261778,568,1,0,2022-03-10
189278,261756,500,1,1,2022-03-10
189279,261778,568,1,1,2022-03-10
189280,266549,370,1,1,2022-03-10
189281,266549,370,1,1,2022-03-10
189284,261756,501,1,1,2022-03-10
189285,265250,420,1,1,2022-03-10
189286,265250,420,1,1,2022-03-10
189288,264049,370,1,1,2022-03-10
189290,264049,370,1,1,2022-03-10
189291,264049,370,1,1,2022-03-10
189293,263859,368,1,0,2022-03-10
189294,263859,368,1,1,2022-03-10
189295,264049,371,2,1,2022-03-10
189297,265578,518,1,1,2022-03-10
189299,263690,479,1,1,2022-03-10
189300,264623,518,1,1,2022-03-10
189315,266712,368,1,0,2022-03-10
189317,266666,368,1,0,2022-03-10
189318,266666,368,1,1,2022-03-10
189321,264623,519,1,1,2022-03-10
189322,264361,523,1,0,2022-03-10
189323,264361,523,1,1,2022-03-10
189325,266190,518,1,0,2022-03-10
189326,265424,369,1,0,2022-03-10
189327,265424,369,1,0,2022-03-10
189328,261682,540,1,1,2022-03-10
189329,266190,518,1,1,2022-03-10
189330,264637,518,1,1,2022-03-10
189331,261682,540,1,1,2022-03-10
189334,265906,368,1,1,2022-03-10
189341,265879,564,1,1,2022-03-10
189345,265879,564,1,1,2022-03-10
189347,266412,368,1,1,2022-03-10
189349,266412,368,1,1,2022-03-10
189350,262792,240,1,1,2022-03-10
189358,262641,369,1,1,2022-03-10
189361,262641,370,1,1,2022-03-10
189383,265176,564,1,1,2022-03-11
189386,266603,369,1,0,2022-03-11
189387,266603,369,1,1,2022-03-11
189392,264623,520,1,1,2022-03-11
189394,264076,546,1,0,2022-03-11
189397,266332,370,1,1,2022-03-11
189400,264076,546,1,1,2022-03-11
189404,260916,567,1,1,2022-03-11
189405,260916,567,1,1,2022-03-11
189407,260954,567,1,0,2022-03-11
189412,265928,520,1,1,2022-03-11
189413,265813,422,1,0,2022-03-11
189414,265813,422,1,1,2022-03-11
189415,265813,423,2,1,2022-03-11
189426,266769,563,1,1,2022-03-11
189427,261349,440,1,1,2022-03-11
189428,258832,564,1,1,2022-03-11
189429,266603,370,1,1,2022-03-11
189430,266757,368,1,1,2022-03-11
189431,266603,370,1,1,2022-03-11
189432,266603,370,1,1,2022-03-11
189433,264572,561,1,1,2022-03-11
189434,262908,479,1,1,2022-03-11
189435,266757,368,1,1,2022-03-11
189436,263859,369,1,1,2022-03-11
189437,263859,369,1,1,2022-03-11
189439,266549,371,2,1,2022-03-11
189442,266410,368,1,1,2022-03-11
189443,263859,370,1,1,2022-03-11
189444,263859,370,1,1,2022-03-11
189445,261753,368,1,0,2022-03-11
189446,261753,368,1,1,2022-03-11
189447,263672,518,1,0,2022-03-11
189449,263479,565,1,1,2022-03-11
189455,265250,421,1,1,2022-03-11
189456,261647,520,1,1,2022-03-11
189459,265250,421,1,1,2022-03-11
189461,262068,439,1,1,2022-03-11
189462,261647,520,1,0,2022-03-11
189469,264361,524,1,1,2022-03-11
189471,264361,525,1,1,2022-03-11
189474,266766,368,1,0,2022-03-11
189477,264727,563,1,0,2022-03-11
189478,266766,368,1,1,2022-03-11
189479,266798,368,1,1,2022-03-11
189480,264727,563,1,1,2022-03-11
189482,266529,420,1,1,2022-03-11
189483,260813,368,1,1,2022-03-11
189485,264761,565,1,0,2022-03-11
189492,264081,479,1,1,2022-03-11
189493,260684,567,1,0,2022-03-11
189494,260684,567,1,1,2022-03-11
189497,266529,421,1,0,2022-03-11
189499,266529,421,1,1,2022-03-11
189502,260024,523,1,0,2022-03-11
189505,260024,523,1,1,2022-03-11
189512,265415,422,1,0,2022-03-11
189514,265415,422,1,1,2022-03-11
189515,265415,422,1,1,2022-03-11
189516,265415,422,1,1,2022-03-11
189517,263639,519,1,1,2022-03-11
189518,263690,480,1,1,2022-03-11
189520,266711,563,1,1,2022-03-11
189526,266743,563,1,1,2022-03-11
189527,266693,368,1,0,2022-03-11
189531,266693,368,1,1,2022-03-11
189532,266693,368,1,1,2022-03-11
189538,265966,478,1,1,2022-03-11
189540,263786,563,1,1,2022-03-11
189541,265966,478,1,1,2022-03-11
189542,263639,520,1,0,2022-03-11
189543,263786,563,1,1,2022-03-11
189544,260813,369,1,1,2022-03-11
189545,265578,519,1,1,2022-03-11
189548,260813,370,1,1,2022-03-11
189549,260813,371,2,1,2022-03-11
189553,261905,479,1,1,2022-03-11
189555,261785,567,1,0,2022-03-11
189557,264916,482,2,1,2022-03-11
189558,261883,369,1,1,2022-03-11
189560,261883,369,1,1,2022-03-11
189562,261883,370,1,0,2022-03-11
189565,261883,370,1,1,2022-03-11
189570,264400,566,2,1,2022-03-11
189573,261883,563,1,1,2022-03-11
189574,263786,564,1,1,2022-03-11
189576,264361,539,1,0,2022-03-11
189577,263786,564,1,1,2022-03-11
189578,264361,539,1,1,2022-03-11
189579,263786,402,1,1,2022-03-11
189582,263293,520,1,1,2022-03-11
189583,260998,544,1,0,2022-03-11
189584,260998,544,1,1,2022-03-11
189589,266410,369,1,1,2022-03-11
189592,266693,369,1,0,2022-03-11
189593,266378,368,1,1,2022-03-11
189594,266693,369,1,1,2022-03-11
189595,266693,369,1,1,2022-03-11
189597,266693,370,1,0,2022-03-11
189599,266693,370,1,1,2022-03-11
189600,266693,370,1,1,2022-03-11
189613,266614,368,1,0,2022-03-12
189614,266614,368,1,1,2022-03-12
189615,266875,369,1,1,2022-03-12
189616,261778,569,1,0,2022-03-12
189617,266875,370,1,0,2022-03-12
189618,261778,569,1,1,2022-03-12
189620,264146,422,1,0,2022-03-12
189621,264146,422,1,1,2022-03-12
189622,264146,423,2,0,2022-03-12
189629,260954,568,1,0,2022-03-12
189631,260954,568,1,1,2022-03-12
189632,264146,423,2,1,2022-03-12
189633,261714,369,1,1,2022-03-12
189636,261714,370,1,0,2022-03-12
189637,260954,568,1,0,2022-03-12
189640,261714,370,1,1,2022-03-12
189644,266614,369,1,0,2022-03-12
189645,266614,369,1,1,2022-03-12
189647,266614,369,1,1,2022-03-12
189648,266614,370,1,0,2022-03-12
189650,266614,370,1,1,2022-03-12
189652,266614,371,2,1,2022-03-12
189658,266332,518,1,1,2022-03-12
189659,260954,569,1,0,2022-03-12
189660,266769,564,1,1,2022-03-12
189661,264826,566,2,0,2022-03-12
189663,266316,563,1,0,2022-03-12
189664,266316,563,1,1,2022-03-12
189666,266316,563,1,1,2022-03-12
189668,258818,402,1,1,2022-03-12
189669,261785,567,1,1,2022-03-12
189670,264572,562,2,1,2022-03-12
189671,264732,479,1,1,2022-03-12
189672,266926,563,1,0,2022-03-12
189675,261801,561,1,1,2022-03-12
189680,266766,369,1,1,2022-03-12
189682,266766,370,1,1,2022-03-12
189684,261785,568,1,0,2022-03-12
189687,259429,439,1,1,2022-03-12
189690,262641,371,2,1,2022-03-12
189691,259429,439,1,1,2022-03-12
189704,266766,420,1,1,2022-03-12
189706,266549,518,1,0,2022-03-12
189707,263639,567,1,0,2022-03-12
189708,264514,481,1,1,2022-03-12
189709,266693,371,2,1,2022-03-12
189710,264514,481,1,1,2022-03-12
189712,262643,241,1,0,2022-03-12
189714,263639,567,1,1,2022-03-12
189715,266544,478,1,1,2022-03-12
189721,259494,420,1,0,2022-03-12
189722,259494,420,1,1,2022-03-12
189723,263529,368,1,0,2022-03-12
189724,263529,368,1,1,2022-03-12
189725,263529,368,1,1,2022-03-12
189727,260168,480,1,1,2022-03-12
189728,259494,421,1,1,2022-03-12
189730,261349,441,1,1,2022-03-12
189734,266903,368,1,1,2022-03-12
189735,260920,422,1,0,2022-03-12
189736,266903,368,1,1,2022-03-12
189737,260920,422,1,1,2022-03-12
189738,260920,422,1,1,2022-03-12
189740,262870,567,1,0,2022-03-12
189742,260920,563,1,1,2022-03-12
189743,264916,580,1,0,2022-03-12
189744,262569,565,1,0,2022-03-12
189745,264826,423,2,1,2022-03-12
189746,263786,565,1,0,2022-03-12
189747,260920,563,1,1,2022-03-12
189748,264916,580,1,1,2022-03-12
189750,262870,567,1,1,2022-03-12
189751,262569,565,1,1,2022-03-12
189752,264916,581,1,1,2022-03-12
189753,263639,568,1,0,2022-03-12
189754,264916,581,1,1,2022-03-12
189755,264916,582,1,1,2022-03-12
189758,263639,570,2,0,2022-03-12
189765,260998,545,1,0,2022-03-12
189766,260998,545,1,1,2022-03-12
189768,263639,367,2,0,2022-03-12
189769,264916,583,2,1,2022-03-12
189772,263639,367,2,1,2022-03-12
189774,260920,564,1,1,2022-03-12
189778,260920,564,1,1,2022-03-12
189780,261682,541,1,1,2022-03-12
189782,261682,541,1,1,2022-03-12
189783,266799,368,1,0,2022-03-12
189784,266799,368,1,1,2022-03-12
189786,266799,368,1,1,2022-03-12
189787,265110,365,1,0,2022-03-12
189788,265110,365,1,1,2022-03-12
189789,265110,367,2,1,2022-03-12
189791,261785,569,1,0,2022-03-12
189792,259011,565,1,0,2022-03-12
189793,259011,565,1,1,2022-03-12
189796,267012,167,1,0,2022-03-12
189797,260920,565,1,0,2022-03-12
189800,266489,369,1,0,2022-03-12
189801,262596,562,2,1,2022-03-13
189804,266489,369,1,1,2022-03-12
189805,266489,369,1,1,2022-03-12
189806,266489,369,1,1,2022-03-12
189807,266489,370,1,1,2022-03-12
189809,266489,370,1,1,2022-03-12
189810,266489,371,2,1,2022-03-12
189813,266492,567,1,1,2022-03-13
189817,266492,567,1,1,2022-03-13
189819,259258,454,1,1,2022-03-13
189821,259258,455,2,1,2022-03-13
189822,265110,523,1,1,2022-03-13
189823,261801,562,2,0,2022-03-13
189824,265110,523,1,1,2022-03-13
189825,261714,420,1,1,2022-03-13
189828,261714,421,1,0,2022-03-13
189829,261714,421,1,1,2022-03-13
189830,259258,98,1,0,2022-03-13
189836,266614,518,1,1,2022-03-13
189837,266766,421,1,0,2022-03-13
189838,266766,421,1,1,2022-03-13
189843,260920,565,1,1,2022-03-13
189844,260920,565,1,1,2022-03-13
189845,260920,565,1,1,2022-03-13
189846,264290,439,1,1,2022-03-13
189849,264290,441,1,1,2022-03-13
189850,264290,440,1,0,2022-03-13
189851,264290,440,1,1,2022-03-13
189852,264290,440,1,1,2022-03-13
189853,260042,565,1,0,2022-03-13
189854,260042,565,1,1,2022-03-13
189857,266766,423,2,0,2022-03-13
189861,266766,423,2,1,2022-03-13
189863,266529,423,2,1,2022-03-13
189864,266987,563,1,1,2022-03-13
189866,267066,368,1,0,2022-03-13
189870,267076,539,1,0,2022-03-13
189872,259494,423,2,1,2022-03-13
189876,264514,482,2,0,2022-03-13
189880,267087,368,1,0,2022-03-13
189882,260024,524,1,1,2022-03-13
189883,267087,368,1,1,2022-03-13
189884,266529,439,1,0,2022-03-13
189885,266529,439,1,1,2022-03-13
189887,267087,539,1,1,2022-03-13
189889,260024,525,1,1,2022-03-13
189890,264361,540,1,0,2022-03-13
189892,264361,540,1,1,2022-03-13
189895,264732,480,1,1,2022-03-13
189898,260024,526,2,1,2022-03-13
189899,266332,519,1,1,2022-03-13
189900,266332,519,1,1,2022-03-13
189901,264361,541,1,0,2022-03-13
189902,260465,479,1,1,2022-03-13
189905,264361,541,1,1,2022-03-13
189909,259524,537,1,0,2022-03-13
189911,259524,537,1,1,2022-03-13
189914,267010,368,1,0,2022-03-13
189915,266991,518,1,1,2022-03-13
189916,262747,563,1,1,2022-03-13
189917,266786,563,1,0,2022-03-13
189918,267010,368,1,0,2022-03-13
189923,267010,368,1,1,2022-03-13
189924,263639,570,2,0,2022-03-13
189925,263639,569,1,0,2022-03-13
189927,261801,562,2,1,2022-03-13
189928,263639,570,2,1,2022-03-13
189930,266447,563,1,0,2022-03-13
189932,266447,563,1,1,2022-03-13
189933,266447,563,1,1,2022-03-13
189934,266447,563,1,0,2022-03-13
189936,266640,368,1,0,2022-03-13
189937,261785,569,1,1,2022-03-13
189939,258832,565,1,0,2022-03-13
189940,264637,519,1,1,2022-03-13
189941,266544,479,1,1,2022-03-13
189944,261809,478,1,1,2022-03-13
189945,267114,368,1,1,2022-03-13
189946,267114,368,1,1,2022-03-13
189947,267114,368,1,1,2022-03-13
189948,267114,368,1,1,2022-03-13
189949,265310,563,1,1,2022-03-13
189965,267010,369,1,1,2022-03-13
189967,260998,548,2,0,2022-03-13
189968,265878,422,1,1,2022-03-13
189969,265878,423,2,0,2022-03-13
189970,267010,370,1,1,2022-03-13
189971,267010,370,1,1,2022-03-13
189974,260998,548,2,1,2022-03-13
189978,260998,538,2,0,2022-03-13
189984,259026,520,1,0,2022-03-13
189989,260998,538,2,1,2022-03-13
189990,267010,371,2,1,2022-03-13
189991,265970,518,1,0,2022-03-13
189992,261809,479,1,1,2022-03-13
189993,263639,522,2,0,2022-03-13
189994,265970,518,1,1,2022-03-13
189995,263639,522,2,1,2022-03-13
189996,263786,439,1,0,2022-03-13
189997,266616,368,1,1,2022-03-13
189999,263786,439,1,1,2022-03-13
190000,265415,439,1,1,2022-03-13
190002,265415,439,1,1,2022-03-13
190004,265415,439,1,1,2022-03-13
190005,265415,439,1,1,2022-03-13
190006,265415,439,1,1,2022-03-13
190010,261778,365,1,0,2022-03-14
190012,261778,365,1,1,2022-03-14
190013,266496,368,1,0,2022-03-14
190014,261778,365,1,1,2022-03-14
190015,266496,368,1,1,2022-03-14
190016,266496,368,1,1,2022-03-14
190017,261778,366,1,0,2022-03-14
190018,261778,366,1,1,2022-03-14
190019,261778,366,1,1,2022-03-14
190020,264081,480,1,1,2022-03-14
190022,266614,519,1,1,2022-03-14
190024,266766,439,1,0,2022-03-14
190025,266766,439,1,1,2022-03-14
190026,265967,565,1,1,2022-03-14
190027,265967,565,1,1,2022-03-14
190040,263859,371,2,1,2022-03-14
190044,265317,520,1,0,2022-03-14
190045,265878,423,2,1,2022-03-14
190055,266984,239,1,0,2022-03-14
190056,266984,239,1,0,2022-03-14
190058,266984,239,1,0,2022-03-14
190060,266984,239,1,0,2022-03-14
190061,266984,239,1,1,2022-03-14
190062,265578,520,1,1,2022-03-14
190063,263531,482,2,1,2022-03-14
190064,267192,530,1,0,2022-03-14
190066,261802,355,3,0,2022-03-14
190067,266001,422,1,0,2022-03-14
190069,266001,422,1,1,2022-03-14
190070,266001,422,1,1,2022-03-14
190072,265310,564,1,1,2022-03-14
190073,260649,561,1,0,2022-03-14
190075,261184,563,1,1,2022-03-14
190076,261184,563,1,1,2022-03-14
190077,261802,356,3,0,2022-03-14
190078,263480,444,2,1,2022-03-14
190079,266795,563,1,0,2022-03-14
190080,266795,563,1,0,2022-03-14
190083,266795,563,1,0,2022-03-14
190084,263531,538,2,0,2022-03-14
190085,266795,563,1,1,2022-03-14
190086,263531,537,1,1,2022-03-14
190090,267073,368,1,0,2022-03-14
190091,267073,368,1,0,2022-03-14
190092,267073,368,1,1,2022-03-14
190093,267073,368,1,1,2022-03-14
190094,263531,538,2,1,2022-03-14
