student_id,date_registered,student_onboarded
278314,2022-06-18,0
278315,2022-06-18,0
278319,2022-06-18,0
278322,2022-06-18,0
278323,2022-06-18,0
278325,2022-06-18,0
278327,2022-06-18,0
278329,2022-06-18,0
278332,2022-06-18,0
278333,2022-06-18,0
278334,2022-06-18,0
278335,2022-06-18,0
278337,2022-06-18,0
278339,2022-06-18,0
278340,2022-06-18,0
278342,2022-06-18,0
278343,2022-06-18,0
278345,2022-06-18,0
278346,2022-06-18,0
278347,2022-06-18,0
278348,2022-06-18,0
278349,2022-06-18,0
278352,2022-06-18,0
278354,2022-06-18,0
278356,2022-06-18,0
278357,2022-06-18,0
278358,2022-06-18,0
278359,2022-06-19,0
278360,2022-06-19,0
278362,2022-06-19,0
278363,2022-06-19,0
278369,2022-06-19,0
278373,2022-06-19,0
278374,2022-06-19,0
278377,2022-06-19,0
278378,2022-06-19,0
278382,2022-06-19,0
278383,2022-06-19,0
278384,2022-06-19,0
278386,2022-06-19,0
278389,2022-06-19,0
278390,2022-06-19,0
278391,2022-06-19,0
278393,2022-06-19,0
278394,2022-06-19,0
278395,2022-06-19,0
278396,2022-06-19,0
278399,2022-06-19,0
278402,2022-06-19,0
278405,2022-06-19,0
278407,2022-06-19,0
278410,2022-06-19,0
278411,2022-06-19,0
278415,2022-06-19,0
278418,2022-06-19,0
278420,2022-06-19,0
278422,2022-06-19,0
278424,2022-06-19,0
278425,2022-06-19,0
278426,2022-06-19,0
278427,2022-06-19,0
278430,2022-06-19,0
278433,2022-06-19,0
278435,2022-06-19,0
278437,2022-06-19,0
278442,2022-06-19,0
278443,2022-06-19,0
278445,2022-06-19,0
278446,2022-06-19,0
278447,2022-06-19,0
278449,2022-06-19,0
278451,2022-06-19,0
278452,2022-06-19,0
278453,2022-06-19,0
278457,2022-06-19,0
278458,2022-06-19,0
278462,2022-06-19,0
278467,2022-06-19,0
278468,2022-06-19,0
278469,2022-06-19,0
278470,2022-06-19,0
278472,2022-06-19,0
278473,2022-06-19,0
278474,2022-06-19,0
278476,2022-06-19,0
278477,2022-06-19,0
278478,2022-06-19,0
278481,2022-06-19,0
278484,2022-06-19,0
278485,2022-06-19,0
278487,2022-06-19,0
278488,2022-06-19,0
278489,2022-06-19,0
278490,2022-06-19,0
278491,2022-06-19,0
278492,2022-06-19,0
278493,2022-06-19,0
278494,2022-06-19,0
278495,2022-06-19,0
278497,2022-06-19,0
278498,2022-06-19,0
278501,2022-06-19,0
278502,2022-06-19,0
278505,2022-06-19,0
278507,2022-06-19,0
278508,2022-06-19,0
278511,2022-06-19,0
278513,2022-06-19,0
278515,2022-06-19,0
278519,2022-06-19,0
278520,2022-06-19,0
278521,2022-06-19,0
278526,2022-06-19,0
278527,2022-06-19,0
278528,2022-06-19,0
278529,2022-06-19,0
278532,2022-06-20,0
278535,2022-06-20,0
278537,2022-06-20,0
278538,2022-06-20,0
278540,2022-06-20,0
278541,2022-06-20,0
278542,2022-06-20,0
278543,2022-06-20,0
278544,2022-06-20,0
278546,2022-06-20,0
278547,2022-06-20,0
278549,2022-06-20,0
278551,2022-06-20,0
278552,2022-06-20,0
278553,2022-06-20,0
278554,2022-06-20,0
278555,2022-06-20,0
278557,2022-06-20,0
278558,2022-06-20,0
278559,2022-06-20,0
278560,2022-06-20,0
278561,2022-06-20,0
278563,2022-06-20,0
278565,2022-06-20,0
278566,2022-06-20,0
278567,2022-06-20,0
278568,2022-06-20,0
278569,2022-06-20,0
278570,2022-06-20,0
278571,2022-06-20,0
278572,2022-06-20,0
278573,2022-06-20,0
278577,2022-06-20,0
278578,2022-06-20,0
278579,2022-06-20,0
278580,2022-06-20,0
278581,2022-06-20,0
278583,2022-06-20,0
278584,2022-06-20,0
278587,2022-06-20,0
278588,2022-06-20,0
278589,2022-06-20,0
278590,2022-06-20,0
278593,2022-06-20,0
278594,2022-06-20,0
278596,2022-06-20,0
278597,2022-06-20,0
278599,2022-06-20,0
278600,2022-06-20,0
278602,2022-06-20,0
278604,2022-06-20,0
278605,2022-06-20,0
278607,2022-06-20,0
278608,2022-06-20,0
278609,2022-06-20,0
278610,2022-06-20,0
278614,2022-06-20,0
278616,2022-06-20,0
278618,2022-06-20,0
278619,2022-06-20,0
278621,2022-06-20,0
278622,2022-06-20,0
278623,2022-06-20,0
278624,2022-06-20,0
278625,2022-06-20,0
278626,2022-06-20,0
278629,2022-06-20,0
278630,2022-06-20,0
278632,2022-06-20,0
278634,2022-06-20,0
278635,2022-06-20,0
278636,2022-06-20,0
278637,2022-06-20,0
278640,2022-06-20,0
278643,2022-06-20,0
278646,2022-06-20,0
278648,2022-06-20,0
278649,2022-06-20,0
278650,2022-06-20,0
278651,2022-06-20,0
278652,2022-06-20,0
278653,2022-06-20,0
278655,2022-06-20,0
278656,2022-06-20,0
278657,2022-06-20,0
278658,2022-06-20,0
278659,2022-06-20,0
278660,2022-06-20,0
278665,2022-06-20,0
278666,2022-06-20,0
278668,2022-06-20,0
278669,2022-06-20,0
278671,2022-06-20,0
278672,2022-06-20,0
278674,2022-06-20,0
278675,2022-06-20,0
278676,2022-06-20,0
278677,2022-06-20,0
278678,2022-06-20,0
278683,2022-06-20,0
278686,2022-06-20,0
278688,2022-06-20,0
278689,2022-06-20,0
278692,2022-06-20,0
278693,2022-06-20,0
278698,2022-06-20,0
278700,2022-06-20,0
278702,2022-06-20,0
278703,2022-06-20,0
278704,2022-06-20,0
278705,2022-06-20,0
278707,2022-06-20,0
278708,2022-06-20,0
278709,2022-06-20,0
278717,2022-06-21,0
278718,2022-06-21,0
278719,2022-06-21,0
278720,2022-06-21,0
278724,2022-06-21,0
278728,2022-06-21,0
278733,2022-06-21,0
278735,2022-06-21,0
278736,2022-06-21,0
278737,2022-06-21,0
278738,2022-06-21,0
278739,2022-06-21,0
278745,2022-06-21,0
278746,2022-06-21,0
278748,2022-06-21,0
278749,2022-06-21,0
278750,2022-06-21,0
278751,2022-06-21,0
278752,2022-06-21,0
278754,2022-06-21,0
278755,2022-06-21,0
278759,2022-06-21,0
278763,2022-06-21,0
278765,2022-06-21,0
278768,2022-06-21,0
278769,2022-06-21,0
278775,2022-06-21,0
278777,2022-06-21,0
278778,2022-06-21,0
278780,2022-06-21,0
278785,2022-06-21,0
278786,2022-06-21,0
278787,2022-06-21,0
278790,2022-06-21,0
278791,2022-06-21,0
278792,2022-06-21,0
278793,2022-06-21,0
278794,2022-06-21,0
278795,2022-06-21,0
278796,2022-06-21,0
278801,2022-06-21,0
278805,2022-06-21,0
278807,2022-06-21,0
278808,2022-06-21,0
278809,2022-06-21,0
278813,2022-06-21,0
278816,2022-06-21,0
278817,2022-06-21,0
278818,2022-06-21,0
278819,2022-06-21,0
278820,2022-06-21,0
278821,2022-06-21,0
278825,2022-06-21,0
278826,2022-06-21,0
278829,2022-06-21,0
278831,2022-06-21,0
278832,2022-06-21,0
278835,2022-06-21,0
278837,2022-06-21,0
278838,2022-06-21,0
278839,2022-06-21,0
278841,2022-06-21,0
278847,2022-06-22,0
278852,2022-06-22,0
278854,2022-06-22,0
278855,2022-06-22,0
278856,2022-06-22,0
278857,2022-06-22,0
278859,2022-06-22,0
278860,2022-06-22,0
278862,2022-06-22,0
278863,2022-06-22,0
278864,2022-06-22,0
278865,2022-06-22,0
278868,2022-06-22,0
278869,2022-06-22,0
278872,2022-06-22,0
278874,2022-06-22,0
278876,2022-06-22,0
278879,2022-06-22,0
278885,2022-06-22,0
278888,2022-06-22,0
278892,2022-06-22,0
278893,2022-06-22,0
278896,2022-06-22,0
278897,2022-06-22,0
278900,2022-06-22,0
278908,2022-06-22,0
278909,2022-06-22,0
278910,2022-06-22,0
278911,2022-06-22,0
278912,2022-06-22,0
278913,2022-06-22,0
278916,2022-06-22,0
278922,2022-06-22,0
278924,2022-06-22,0
278928,2022-06-22,0
278929,2022-06-22,0
278930,2022-06-22,0
278931,2022-06-22,0
278934,2022-06-22,0
278935,2022-06-22,0
278936,2022-06-22,0
278937,2022-06-22,0
278941,2022-06-22,0
278942,2022-06-22,0
278944,2022-06-22,0
278945,2022-06-22,0
278946,2022-06-22,0
278947,2022-06-22,0
278950,2022-06-22,0
278951,2022-06-23,0
278954,2022-06-23,0
278956,2022-06-23,0
278959,2022-06-23,0
278960,2022-06-23,0
278961,2022-06-23,0
278962,2022-06-23,0
278964,2022-06-23,0
278966,2022-06-23,0
278967,2022-06-23,0
278971,2022-06-23,0
278973,2022-06-23,0
278974,2022-06-23,0
278977,2022-06-23,0
278978,2022-06-23,0
278979,2022-06-23,0
278980,2022-06-23,0
278981,2022-06-23,0
278984,2022-06-23,0
278985,2022-06-23,0
278988,2022-06-23,0
278989,2022-06-23,0
278990,2022-06-23,0
278992,2022-06-23,0
278993,2022-06-23,0
278996,2022-06-23,0
279001,2022-06-23,0
279002,2022-06-23,0
279004,2022-06-23,0
279006,2022-06-23,0
279007,2022-06-23,0
279008,2022-06-23,0
279009,2022-06-23,0
279011,2022-06-23,0
279013,2022-06-23,0
279014,2022-06-23,0
279015,2022-06-23,0
279018,2022-06-23,0
279022,2022-06-23,0
279024,2022-06-23,0
279025,2022-06-23,0
279026,2022-06-23,0
279029,2022-06-23,0
279030,2022-06-23,0
279032,2022-06-23,0
279033,2022-06-23,0
279034,2022-06-23,0
279035,2022-06-23,0
279037,2022-06-23,0
279038,2022-06-23,0
279039,2022-06-23,0
279041,2022-06-23,0
279048,2022-06-23,0
279050,2022-06-23,0
279051,2022-06-23,0
279052,2022-06-23,0
279053,2022-06-23,0
279054,2022-06-23,0
279058,2022-06-23,0
279065,2022-06-24,0
279066,2022-06-24,0
279067,2022-06-24,0
279069,2022-06-24,0
279070,2022-06-24,0
279072,2022-06-24,0
279073,2022-06-24,0
279074,2022-06-24,0
279078,2022-06-24,0
279079,2022-06-24,0
279081,2022-06-24,0
279084,2022-06-24,0
279085,2022-06-24,0
279089,2022-06-24,0
279090,2022-06-24,0
279092,2022-06-24,0
279093,2022-06-24,0
279094,2022-06-24,0
279095,2022-06-24,0
279096,2022-06-24,0
279097,2022-06-24,0
279099,2022-06-24,0
279100,2022-06-24,0
279108,2022-06-24,0
279109,2022-06-24,0
279110,2022-06-24,0
279111,2022-06-24,0
279112,2022-06-24,0
279113,2022-06-24,0
279114,2022-06-24,0
279116,2022-06-24,0
279119,2022-06-24,0
279120,2022-06-24,0
279121,2022-06-24,0
279122,2022-06-24,0
279124,2022-06-24,0
279129,2022-06-24,0
279130,2022-06-24,0
279133,2022-06-24,0
279134,2022-06-24,0
279135,2022-06-24,0
279136,2022-06-24,0
279139,2022-06-24,0
279141,2022-06-24,0
279143,2022-06-24,0
279145,2022-06-24,0
279147,2022-06-24,0
279148,2022-06-24,0
279149,2022-06-24,0
279150,2022-06-24,0
279152,2022-06-24,0
279156,2022-06-24,0
279157,2022-06-24,0
279158,2022-06-24,0
279159,2022-06-24,0
279160,2022-06-24,0
279162,2022-06-24,0
279163,2022-06-24,0
279164,2022-06-24,0
279166,2022-06-24,0
279167,2022-06-24,0
279171,2022-06-24,0
279172,2022-06-24,0
279173,2022-06-24,0
279174,2022-06-24,0
279175,2022-06-25,0
279176,2022-06-25,0
279177,2022-06-25,0
279180,2022-06-25,0
279181,2022-06-25,0
279182,2022-06-25,0
279184,2022-06-25,0
279186,2022-06-25,0
279187,2022-06-25,0
279188,2022-06-25,0
279191,2022-06-25,0
279192,2022-06-25,0
279195,2022-06-25,0
279198,2022-06-25,0
279201,2022-06-25,0
279203,2022-06-25,0
279204,2022-06-25,0
279207,2022-06-25,0
279208,2022-06-25,0
279211,2022-06-25,0
279212,2022-06-25,0
279214,2022-06-25,0
279215,2022-06-25,0
279216,2022-06-25,0
279218,2022-06-25,0
279220,2022-06-25,0
279222,2022-06-25,0
279225,2022-06-25,0
279226,2022-06-25,0
279227,2022-06-25,0
279234,2022-06-25,0
279235,2022-06-25,0
279236,2022-06-25,0
279237,2022-06-25,0
279238,2022-06-25,0
279239,2022-06-25,0
279240,2022-06-25,0
279241,2022-06-25,0
279245,2022-06-25,0
279246,2022-06-25,0
279247,2022-06-25,0
279248,2022-06-25,0
279252,2022-06-25,0
279253,2022-06-25,0
279254,2022-06-25,0
279257,2022-06-25,0
279258,2022-06-25,0
279259,2022-06-25,0
279270,2022-06-26,0
279271,2022-06-26,0
279272,2022-06-26,0
279278,2022-06-26,0
279279,2022-06-26,0
279280,2022-06-26,0
279283,2022-06-26,0
279284,2022-06-26,0
279285,2022-06-26,0
279287,2022-06-26,0
279289,2022-06-26,0
279297,2022-06-26,0
279298,2022-06-26,0
279299,2022-06-26,0
279300,2022-06-26,0
279301,2022-06-26,0
279302,2022-06-26,0
279308,2022-06-26,0
279311,2022-06-26,0
279312,2022-06-26,0
279313,2022-06-26,0
279314,2022-06-26,0
279315,2022-06-26,0
279316,2022-06-26,0
279317,2022-06-26,0
279320,2022-06-26,0
279321,2022-06-26,0
279323,2022-06-26,0
279325,2022-06-26,0
279329,2022-06-26,0
279331,2022-06-26,0
279333,2022-06-26,0
279336,2022-06-26,0
279337,2022-06-26,0
279339,2022-06-26,0
279340,2022-06-26,0
279342,2022-06-26,0
279344,2022-06-26,0
279345,2022-06-26,0
279351,2022-06-26,0
279358,2022-06-26,0
279360,2022-06-26,0
279361,2022-06-26,0
279363,2022-06-26,0
279367,2022-06-26,0
279368,2022-06-26,0
279370,2022-06-27,0
279372,2022-06-27,0
279374,2022-06-27,0
279377,2022-06-27,0
279379,2022-06-27,0
279380,2022-06-27,0
279381,2022-06-27,0
279382,2022-06-27,0
279385,2022-06-27,0
279386,2022-06-27,0
279388,2022-06-27,0
279391,2022-06-27,0
279393,2022-06-27,0
279400,2022-06-27,0
279402,2022-06-27,0
279403,2022-06-27,0
279405,2022-06-27,0
279406,2022-06-27,0
279407,2022-06-27,0
279408,2022-06-27,0
279411,2022-06-27,0
279415,2022-06-27,0
279417,2022-06-27,0
279420,2022-06-27,0
279421,2022-06-27,0
279433,2022-06-27,0
279434,2022-06-27,0
279436,2022-06-27,0
279439,2022-06-27,0
279440,2022-06-27,0
279442,2022-06-27,0
279443,2022-06-27,0
279445,2022-06-27,0
279452,2022-06-27,0
279457,2022-06-27,0
279460,2022-06-27,0
279461,2022-06-27,0
279462,2022-06-27,0
279463,2022-06-27,0
279466,2022-06-27,0
279472,2022-06-27,0
279473,2022-06-27,0
279474,2022-06-27,0
279476,2022-06-27,0
279477,2022-06-27,0
279480,2022-06-27,0
279481,2022-06-27,0
279483,2022-06-27,0
279484,2022-06-27,0
279490,2022-06-27,0
279495,2022-06-27,0
279499,2022-06-27,0
279500,2022-06-27,0
279502,2022-06-27,0
279503,2022-06-27,0
279504,2022-06-27,0
279505,2022-06-27,0
279510,2022-06-28,0
279511,2022-06-28,0
279514,2022-06-28,0
279518,2022-06-28,0
279520,2022-06-28,0
279522,2022-06-28,0
279523,2022-06-28,0
279524,2022-06-28,0
279525,2022-06-28,0
279526,2022-06-28,0
279531,2022-06-28,0
279533,2022-06-28,0
279534,2022-06-28,0
279536,2022-06-28,0
279539,2022-06-28,0
279542,2022-06-28,0
279543,2022-06-28,0
279544,2022-06-28,0
279545,2022-06-28,0
279546,2022-06-28,0
279547,2022-06-28,0
279550,2022-06-28,0
279551,2022-06-28,0
279552,2022-06-28,0
279553,2022-06-28,0
279556,2022-06-28,0
279557,2022-06-28,0
279558,2022-06-28,0
279559,2022-06-28,0
279560,2022-06-28,0
279561,2022-06-28,0
279563,2022-06-28,0
279567,2022-06-28,0
279570,2022-06-28,0
279571,2022-06-28,0
279573,2022-06-28,0
279575,2022-06-28,0
279577,2022-06-28,0
279584,2022-06-28,0
279586,2022-06-28,0
279588,2022-06-28,0
279589,2022-06-28,0
279591,2022-06-28,0
279593,2022-06-28,0
279594,2022-06-28,0
279596,2022-06-28,0
279598,2022-06-28,0
279599,2022-06-28,0
279601,2022-06-28,0
279603,2022-06-28,0
279604,2022-06-28,0
279605,2022-06-28,0
279607,2022-06-28,0
279611,2022-06-28,0
279612,2022-06-28,0
279613,2022-06-28,0
279614,2022-06-28,0
279617,2022-06-28,0
279618,2022-06-28,0
279619,2022-06-28,0
279620,2022-06-28,0
279626,2022-06-28,0
279628,2022-06-29,0
279629,2022-06-29,0
279630,2022-06-29,0
279633,2022-06-29,0
279634,2022-06-29,0
279635,2022-06-29,0
279636,2022-06-29,0
279637,2022-06-29,0
279638,2022-06-29,0
279639,2022-06-29,0
279641,2022-06-29,0
279642,2022-06-29,0
279643,2022-06-29,0
279645,2022-06-29,0
279646,2022-06-29,0
279647,2022-06-29,0
279648,2022-06-29,0
279649,2022-06-29,0
279650,2022-06-29,0
279651,2022-06-29,0
279654,2022-06-29,0
279656,2022-06-29,0
279659,2022-06-29,0
279660,2022-06-29,0
279662,2022-06-29,0
279664,2022-06-29,0
279665,2022-06-29,0
279666,2022-06-29,0
279668,2022-06-29,0
279670,2022-06-29,0
279671,2022-06-29,0
279672,2022-06-29,0
279673,2022-06-29,0
279674,2022-06-29,0
279681,2022-06-29,0
279682,2022-06-29,0
279683,2022-06-29,0
279690,2022-06-29,0
279691,2022-06-29,0
279694,2022-06-29,0
279695,2022-06-29,0
279697,2022-06-29,0
279699,2022-06-29,0
279704,2022-06-29,0
279706,2022-06-29,0
279707,2022-06-29,0
279709,2022-06-29,0
279710,2022-06-29,0
279711,2022-06-29,0
279712,2022-06-29,0
279713,2022-06-29,0
279714,2022-06-29,0
279715,2022-06-29,0
279716,2022-06-29,0
279717,2022-06-29,0
279720,2022-06-29,0
279723,2022-06-29,0
279724,2022-06-29,0
279728,2022-06-29,0
279729,2022-06-29,0
279731,2022-06-29,0
279733,2022-06-29,0
279734,2022-06-29,0
279736,2022-06-29,0
279737,2022-06-29,0
279739,2022-06-29,0
279740,2022-06-29,0
279743,2022-06-29,0
279744,2022-06-29,0
279745,2022-06-29,0
279746,2022-06-29,0
279749,2022-06-29,0
279750,2022-06-29,0
279755,2022-06-29,0
279756,2022-06-29,0
279759,2022-06-29,0
279760,2022-06-30,0
279763,2022-06-30,0
279764,2022-06-30,0
279765,2022-06-30,0
279770,2022-06-30,0
279771,2022-06-30,0
279773,2022-06-30,0
279774,2022-06-30,0
279775,2022-06-30,0
279776,2022-06-30,0
279777,2022-06-30,0
279778,2022-06-30,0
279781,2022-06-30,0
279782,2022-06-30,0
279783,2022-06-30,0
279785,2022-06-30,0
279786,2022-06-30,0
279791,2022-06-30,0
279793,2022-06-30,0
279794,2022-06-30,0
279797,2022-06-30,0
279798,2022-06-30,0
279803,2022-06-30,0
279807,2022-06-30,0
279808,2022-06-30,0
279809,2022-06-30,0
279811,2022-06-30,0
279814,2022-06-30,0
279815,2022-06-30,0
279816,2022-06-30,0
279817,2022-06-30,0
279819,2022-06-30,0
279820,2022-06-30,0
279821,2022-06-30,0
279824,2022-06-30,0
279828,2022-06-30,0
279829,2022-06-30,0
279830,2022-06-30,0
279831,2022-06-30,0
279832,2022-06-30,0
279833,2022-06-30,0
279834,2022-06-30,0
279839,2022-06-30,0
279844,2022-06-30,0
279846,2022-06-30,0
279847,2022-06-30,0
279848,2022-06-30,0
279849,2022-06-30,0
279850,2022-06-30,0
279851,2022-06-30,0
279855,2022-06-30,0
279856,2022-06-30,0
279858,2022-06-30,0
279859,2022-06-30,0
279861,2022-06-30,0
279864,2022-06-30,0
279867,2022-06-30,0
279868,2022-06-30,0
279873,2022-06-30,0
279875,2022-06-30,0
279876,2022-06-30,0
279877,2022-06-30,0
279878,2022-06-30,0
279879,2022-06-30,0
279883,2022-06-30,0
279884,2022-06-30,0
279887,2022-07-01,0
279888,2022-07-01,0
279891,2022-07-01,0
279892,2022-07-01,0
279894,2022-07-01,0
279895,2022-07-01,0
279896,2022-07-01,0
279898,2022-07-01,0
279899,2022-07-01,0
279901,2022-07-01,0
279902,2022-07-01,0
279904,2022-07-01,0
279905,2022-07-01,0
279906,2022-07-01,0
279910,2022-07-01,0
279911,2022-07-01,0
279912,2022-07-01,0
279913,2022-07-01,0
279917,2022-07-01,0
279919,2022-07-01,0
279924,2022-07-01,0
279927,2022-07-01,0
279928,2022-07-01,0
279929,2022-07-01,0
279930,2022-07-01,0
279933,2022-07-01,0
279934,2022-07-01,0
279936,2022-07-01,0
279938,2022-07-01,0
279941,2022-07-01,0
279946,2022-07-01,0
279948,2022-07-01,0
279949,2022-07-01,0
279950,2022-07-01,0
279952,2022-07-01,0
279953,2022-07-01,0
279954,2022-07-01,0
279957,2022-07-01,0
279959,2022-07-01,0
279960,2022-07-01,0
279962,2022-07-01,0
279963,2022-07-01,0
279964,2022-07-01,0
279966,2022-07-01,0
279967,2022-07-01,0
279968,2022-07-01,0
279970,2022-07-01,0
279971,2022-07-01,0
279972,2022-07-01,0
279975,2022-07-01,0
279976,2022-07-01,0
279980,2022-07-01,0
279982,2022-07-01,0
279984,2022-07-01,0
279988,2022-07-01,0
279989,2022-07-01,0
279990,2022-07-01,0
279991,2022-07-01,0
279992,2022-07-01,0
279994,2022-07-01,0
279997,2022-07-01,0
279999,2022-07-01,0
280002,2022-07-01,0
280003,2022-07-01,0
280005,2022-07-01,0
280007,2022-07-01,0
280008,2022-07-01,0
280009,2022-07-01,0
280014,2022-07-01,0
280015,2022-07-02,0
280016,2022-07-02,0
280017,2022-07-02,0
280018,2022-07-02,0
280022,2022-07-02,0
280023,2022-07-02,0
280025,2022-07-02,0
280028,2022-07-02,0
280030,2022-07-02,0
280033,2022-07-02,0
280035,2022-07-02,0
280036,2022-07-02,0
280037,2022-07-02,0
280038,2022-07-02,0
280039,2022-07-02,0
280040,2022-07-02,0
280042,2022-07-02,0
280043,2022-07-02,0
280044,2022-07-02,0
280047,2022-07-02,0
280051,2022-07-02,0
280054,2022-07-02,0
280055,2022-07-02,0
280056,2022-07-02,0
280057,2022-07-02,0
280060,2022-07-02,0
280063,2022-07-02,0
280064,2022-07-02,0
280065,2022-07-02,0
280066,2022-07-02,0
280070,2022-07-02,0
280071,2022-07-02,0
280074,2022-07-02,0
280077,2022-07-02,0
280079,2022-07-02,0
280080,2022-07-02,0
280081,2022-07-02,0
280082,2022-07-02,0
280083,2022-07-02,0
280084,2022-07-02,0
280086,2022-07-02,0
280087,2022-07-02,0
280089,2022-07-02,0
280091,2022-07-02,0
280092,2022-07-02,0
280095,2022-07-02,0
280096,2022-07-02,0
280098,2022-07-02,0
280099,2022-07-02,0
280100,2022-07-02,0
280102,2022-07-02,0
280103,2022-07-02,0
280105,2022-07-02,0
280108,2022-07-02,0
280111,2022-07-02,0
280112,2022-07-02,0
280116,2022-07-02,0
280118,2022-07-02,0
280119,2022-07-02,0
280120,2022-07-02,0
280123,2022-07-02,0
280125,2022-07-02,0
280129,2022-07-02,0
280131,2022-07-03,0
280132,2022-07-03,0
280137,2022-07-03,0
280138,2022-07-03,0
280144,2022-07-03,0
280146,2022-07-03,0
280147,2022-07-03,0
280154,2022-07-03,0
280156,2022-07-03,0
280157,2022-07-03,0
280160,2022-07-03,0
280163,2022-07-03,0
280164,2022-07-03,0
280165,2022-07-03,0
280166,2022-07-03,0
280167,2022-07-03,0
280169,2022-07-03,0
280170,2022-07-03,0
280171,2022-07-03,0
280173,2022-07-03,0
280174,2022-07-03,0
280176,2022-07-03,0
280177,2022-07-03,0
280181,2022-07-03,0
280183,2022-07-03,0
280184,2022-07-03,0
280186,2022-07-03,0
280188,2022-07-03,0
280191,2022-07-03,0
280192,2022-07-03,0
280200,2022-07-03,0
280201,2022-07-03,0
280202,2022-07-03,0
280203,2022-07-03,0
280204,2022-07-03,0
280205,2022-07-03,0
280206,2022-07-03,0
280209,2022-07-03,0
280210,2022-07-03,0
280211,2022-07-03,0
280214,2022-07-03,0
280221,2022-07-03,0
280222,2022-07-03,0
280223,2022-07-03,0
280224,2022-07-03,0
280225,2022-07-03,0
280226,2022-07-03,0
280227,2022-07-03,0
280229,2022-07-04,0
280234,2022-07-04,0
280235,2022-07-04,0
280238,2022-07-04,0
280239,2022-07-04,0
280240,2022-07-04,0
280241,2022-07-04,0
280242,2022-07-04,0
280245,2022-07-04,0
280247,2022-07-04,0
280251,2022-07-04,0
280252,2022-07-04,0
280255,2022-07-04,0
280257,2022-07-04,0
280259,2022-07-04,0
280260,2022-07-04,0
280261,2022-07-04,0
280263,2022-07-04,0
280265,2022-07-04,0
280266,2022-07-04,0
280267,2022-07-04,0
280271,2022-07-04,0
280273,2022-07-04,0
280277,2022-07-04,0
280281,2022-07-04,0
280282,2022-07-04,0
280283,2022-07-04,0
280285,2022-07-04,0
280288,2022-07-04,0
280289,2022-07-04,0
280290,2022-07-04,0
280291,2022-07-04,0
280292,2022-07-04,0
280293,2022-07-04,0
280296,2022-07-04,0
280297,2022-07-04,0
280298,2022-07-04,0
280299,2022-07-04,0
280306,2022-07-04,0
280308,2022-07-04,0
280309,2022-07-04,0
280310,2022-07-04,0
280311,2022-07-04,0
280313,2022-07-04,0
280314,2022-07-04,0
280316,2022-07-04,0
280318,2022-07-04,0
280319,2022-07-04,0
280320,2022-07-04,0
280322,2022-07-04,0
280323,2022-07-04,0
280325,2022-07-04,0
280328,2022-07-04,0
280333,2022-07-04,0
280334,2022-07-04,0
280338,2022-07-04,0
280339,2022-07-04,0
280340,2022-07-04,0
280344,2022-07-05,0
280347,2022-07-05,0
280349,2022-07-05,0
280350,2022-07-05,0
280351,2022-07-05,0
280353,2022-07-05,0
280354,2022-07-05,0
280356,2022-07-05,0
280357,2022-07-05,0
280360,2022-07-05,0
280362,2022-07-05,0
280364,2022-07-05,0
280366,2022-07-05,0
280369,2022-07-05,0
280375,2022-07-05,0
280377,2022-07-05,0
280381,2022-07-05,0
280382,2022-07-05,0
280387,2022-07-05,0
280388,2022-07-05,0
280389,2022-07-05,0
280390,2022-07-05,0
280394,2022-07-05,0
280395,2022-07-05,0
280401,2022-07-05,0
280403,2022-07-05,0
280404,2022-07-05,0
280405,2022-07-05,0
280408,2022-07-05,0
280413,2022-07-05,0
280414,2022-07-05,0
280415,2022-07-05,0
280416,2022-07-05,0
280417,2022-07-05,0
280418,2022-07-05,0
280419,2022-07-05,0
280420,2022-07-05,0
280423,2022-07-05,0
280425,2022-07-05,0
280428,2022-07-05,0
280429,2022-07-05,0
280433,2022-07-05,0
280434,2022-07-05,0
280435,2022-07-05,0
280438,2022-07-05,0
280439,2022-07-05,0
280440,2022-07-05,0
280441,2022-07-05,0
280443,2022-07-05,0
280446,2022-07-05,0
280450,2022-07-05,0
280451,2022-07-05,0
280452,2022-07-05,0
280453,2022-07-05,0
280454,2022-07-05,0
280456,2022-07-05,0
280457,2022-07-05,0
280460,2022-07-05,0
280462,2022-07-05,0
280463,2022-07-05,0
280464,2022-07-05,0
280465,2022-07-05,0
280467,2022-07-05,0
280468,2022-07-05,0
280470,2022-07-05,0
280471,2022-07-05,0
280473,2022-07-06,0
280474,2022-07-06,0
280475,2022-07-06,0
280478,2022-07-06,0
280479,2022-07-06,0
280485,2022-07-06,0
280488,2022-07-06,0
280491,2022-07-06,0
280492,2022-07-06,0
280493,2022-07-06,0
280494,2022-07-06,0
280495,2022-07-06,0
280497,2022-07-06,0
280499,2022-07-06,0
280501,2022-07-06,0
280502,2022-07-06,0
280503,2022-07-06,0
280505,2022-07-06,0
280509,2022-07-06,0
280510,2022-07-06,0
280513,2022-07-06,0
280514,2022-07-06,0
280515,2022-07-06,0
280517,2022-07-06,0
280518,2022-07-06,0
280520,2022-07-06,0
280523,2022-07-06,0
280525,2022-07-06,0
280528,2022-07-06,0
280530,2022-07-06,0
280531,2022-07-06,0
280533,2022-07-06,0
280536,2022-07-06,0
280537,2022-07-06,0
280540,2022-07-06,0
280541,2022-07-06,0
280542,2022-07-06,0
280543,2022-07-06,0
280544,2022-07-06,0
280546,2022-07-06,0
280549,2022-07-06,0
