student_id,date_engaged,paid,cohort,period
259483,2022-05-28,1,2022-01-21,4
259483,2022-05-30,1,2022-01-21,4
259483,2022-06-01,1,2022-01-21,4
259483,2022-06-03,1,2022-01-21,4
259483,2022-06-08,1,2022-01-21,4
259484,2022-01-06,0,2022-01-06,0
259485,2022-01-06,0,2022-01-06,0
259486,2022-01-06,0,2022-01-06,0
259486,2022-01-09,0,2022-01-06,0
259486,2022-07-20,1,2022-07-20,0
259486,2022-07-21,1,2022-07-20,0
259486,2022-08-13,1,2022-07-20,0
259487,2022-01-06,0,2022-01-06,0
259487,2022-01-07,0,2022-01-06,0
259488,2022-01-06,0,2022-01-06,0
259489,2022-01-06,0,2022-01-06,0
259490,2022-01-06,0,2022-01-06,0
259491,2022-05-05,1,2022-05-05,0
259491,2022-05-09,1,2022-05-05,0
259491,2022-05-10,1,2022-05-05,0
259494,2022-01-23,0,2022-01-23,0
259494,2022-01-24,1,2022-01-24,0
259494,2022-01-29,1,2022-01-24,0
259494,2022-01-30,1,2022-01-24,0
259494,2022-02-09,1,2022-01-24,0
259494,2022-02-10,1,2022-01-24,0
259494,2022-02-12,1,2022-01-24,0
259494,2022-03-12,1,2022-01-24,1
259494,2022-03-13,1,2022-01-24,1
259494,2022-03-15,1,2022-01-24,1
259494,2022-03-19,1,2022-01-24,1
259494,2022-03-20,1,2022-01-24,1
259494,2022-03-22,1,2022-01-24,1
259494,2022-04-03,1,2022-01-24,2
259494,2022-04-06,1,2022-01-24,2
259494,2022-09-20,1,2022-01-24,7
259496,2022-01-06,0,2022-01-06,0
259497,2022-01-06,0,2022-01-06,0
259501,2022-01-06,0,2022-01-06,0
259503,2022-01-06,0,2022-01-06,0
259503,2022-01-07,0,2022-01-06,0
259504,2022-01-06,0,2022-01-06,0
259504,2022-01-09,1,2022-01-09,0
259504,2022-01-10,1,2022-01-09,0
259504,2022-01-11,1,2022-01-09,0
259504,2022-01-12,1,2022-01-09,0
259504,2022-01-13,1,2022-01-09,0
259504,2022-01-15,1,2022-01-09,0
259504,2022-01-16,1,2022-01-09,0
259504,2022-01-17,1,2022-01-09,0
259504,2022-01-18,1,2022-01-09,0
259504,2022-01-24,1,2022-01-09,0
259504,2022-01-25,1,2022-01-09,0
259504,2022-01-26,1,2022-01-09,0
259504,2022-01-27,1,2022-01-09,0
259504,2022-01-28,1,2022-01-09,0
259504,2022-01-31,1,2022-01-09,0
259504,2022-03-27,1,2022-01-09,2
259504,2022-04-01,1,2022-01-09,2
259504,2022-04-02,1,2022-01-09,2
259504,2022-04-03,1,2022-01-09,2
259504,2022-04-04,1,2022-01-09,2
259504,2022-04-05,1,2022-01-09,2
259504,2022-04-07,1,2022-01-09,2
259504,2022-04-10,1,2022-01-09,3
259504,2022-04-11,1,2022-01-09,3
259504,2022-04-12,1,2022-01-09,3
259504,2022-04-13,1,2022-01-09,3
259504,2022-04-14,1,2022-01-09,3
259504,2022-04-15,1,2022-01-09,3
259504,2022-04-16,1,2022-01-09,3
259504,2022-04-17,1,2022-01-09,3
259504,2022-04-18,1,2022-01-09,3
259504,2022-04-19,1,2022-01-09,3
259504,2022-04-20,1,2022-01-09,3
259504,2022-04-21,1,2022-01-09,3
259504,2022-04-22,1,2022-01-09,3
259504,2022-04-23,1,2022-01-09,3
259504,2022-04-24,1,2022-01-09,3
259504,2022-05-31,1,2022-01-09,4
259504,2022-06-02,1,2022-01-09,4
259504,2022-06-14,1,2022-01-09,5
259504,2022-06-15,1,2022-01-09,5
259504,2022-06-17,1,2022-01-09,5
259504,2022-06-18,1,2022-01-09,5
259504,2022-06-20,1,2022-01-09,5
259504,2022-06-21,1,2022-01-09,5
259504,2022-06-22,1,2022-01-09,5
259504,2022-06-25,1,2022-01-09,5
259504,2022-06-28,1,2022-01-09,5
259504,2022-06-29,1,2022-01-09,5
259506,2022-01-06,0,2022-01-06,0
259506,2022-01-07,0,2022-01-06,0
259506,2022-01-12,1,2022-01-12,0
259506,2022-01-13,1,2022-01-12,0
259506,2022-01-14,1,2022-01-12,0
259506,2022-01-15,1,2022-01-12,0
259506,2022-01-20,1,2022-01-12,0
259506,2022-02-07,1,2022-01-12,0
259506,2022-02-24,1,2022-01-12,1
259506,2022-02-25,1,2022-01-12,1
259506,2022-02-26,1,2022-01-12,1
259506,2022-02-27,1,2022-01-12,1
259506,2022-02-28,1,2022-01-12,1
259506,2022-03-01,1,2022-01-12,1
259506,2022-04-03,1,2022-01-12,2
259507,2022-01-10,0,2022-01-10,0
259510,2022-01-06,0,2022-01-06,0
259510,2022-01-07,1,2022-01-07,0
259510,2022-01-08,1,2022-01-07,0
259510,2022-01-09,1,2022-01-07,0
259510,2022-01-10,1,2022-01-07,0
259510,2022-01-11,1,2022-01-07,0
259510,2022-01-12,1,2022-01-07,0
259510,2022-01-13,1,2022-01-07,0
259510,2022-01-14,1,2022-01-07,0
259510,2022-01-20,1,2022-01-07,0
259510,2022-01-31,1,2022-01-07,0
259510,2022-02-02,1,2022-01-07,0
259510,2022-02-10,1,2022-01-07,1
259513,2022-01-06,0,2022-01-06,0
259515,2022-01-06,0,2022-01-06,0
259517,2022-01-06,0,2022-01-06,0
259518,2022-01-06,0,2022-01-06,0
259518,2022-01-07,0,2022-01-06,0
259518,2022-08-15,0,2022-01-06,7
259518,2022-08-17,0,2022-01-06,7
259518,2022-08-18,0,2022-01-06,7
259519,2022-01-06,0,2022-01-06,0
259519,2022-01-07,0,2022-01-06,0
259519,2022-01-08,0,2022-01-06,0
259519,2022-01-11,0,2022-01-06,0
259519,2022-01-21,0,2022-01-06,0
259520,2022-01-06,0,2022-01-06,0
259523,2022-01-06,0,2022-01-06,0
259523,2022-01-08,0,2022-01-06,0
259523,2022-01-20,0,2022-01-06,0
259523,2022-01-24,0,2022-01-06,0
259523,2022-01-25,1,2022-01-25,0
259523,2022-01-27,1,2022-01-25,0
259523,2022-02-15,1,2022-01-25,0
259523,2022-02-18,1,2022-01-25,0
259523,2022-02-21,1,2022-01-25,0
259523,2022-02-23,1,2022-01-25,0
259523,2022-02-24,1,2022-01-25,0
259523,2022-02-26,1,2022-01-25,1
259524,2022-01-06,0,2022-01-06,0
259524,2022-01-07,0,2022-01-06,0
259524,2022-01-14,0,2022-01-06,0
259524,2022-01-26,1,2022-01-26,0
259524,2022-01-27,1,2022-01-26,0
259524,2022-01-28,1,2022-01-26,0
259524,2022-01-29,1,2022-01-26,0
259524,2022-01-30,1,2022-01-26,0
259524,2022-02-01,1,2022-01-26,0
259524,2022-02-02,1,2022-01-26,0
259524,2022-02-03,1,2022-01-26,0
259524,2022-02-04,1,2022-01-26,0
259524,2022-02-05,1,2022-01-26,0
259524,2022-02-06,1,2022-01-26,0
259524,2022-02-07,1,2022-01-26,0
259524,2022-02-10,1,2022-01-26,0
259524,2022-02-11,1,2022-01-26,0
259524,2022-02-12,1,2022-01-26,0
259524,2022-02-13,1,2022-01-26,0
259524,2022-02-15,1,2022-01-26,0
259524,2022-02-16,1,2022-01-26,0
259524,2022-02-17,1,2022-01-26,0
259524,2022-02-18,1,2022-01-26,0
259524,2022-02-21,1,2022-01-26,0
259524,2022-02-22,1,2022-01-26,0
259524,2022-02-25,1,2022-01-26,0
259524,2022-03-04,1,2022-01-26,1
259524,2022-03-05,1,2022-01-26,1
259524,2022-03-10,1,2022-01-26,1
259524,2022-03-11,1,2022-01-26,1
259524,2022-03-12,1,2022-01-26,1
259524,2022-03-13,1,2022-01-26,1
259524,2022-03-14,1,2022-01-26,1
259524,2022-03-15,1,2022-01-26,1
259524,2022-03-17,1,2022-01-26,1
259524,2022-05-10,1,2022-01-26,3
259524,2022-05-12,1,2022-01-26,3
259524,2022-05-31,1,2022-01-26,4
259524,2022-06-01,1,2022-01-26,4
259524,2022-06-09,1,2022-01-26,4
259524,2022-06-16,1,2022-01-26,4
259524,2022-06-21,1,2022-01-26,4
259524,2022-07-06,1,2022-01-26,5
259524,2022-07-11,1,2022-01-26,5
259524,2022-07-21,1,2022-01-26,5
259524,2022-07-22,1,2022-01-26,5
259524,2022-07-23,1,2022-01-26,5
259524,2022-07-25,1,2022-01-26,5
259524,2022-07-26,1,2022-01-26,6
259524,2022-07-29,1,2022-01-26,6
259524,2022-08-03,1,2022-01-26,6
259525,2022-01-06,0,2022-01-06,0
259528,2022-01-26,0,2022-01-26,0
259529,2022-01-06,0,2022-01-06,0
259530,2022-01-26,0,2022-01-26,0
259533,2022-01-07,0,2022-01-07,0
259533,2022-01-08,0,2022-01-07,0
259533,2022-03-26,0,2022-01-07,2
259533,2022-03-27,1,2022-03-27,0
259533,2022-03-28,1,2022-03-27,0
259533,2022-03-29,1,2022-03-27,0
259533,2022-05-10,1,2022-03-27,1
259533,2022-05-11,1,2022-03-27,1
259533,2022-05-12,1,2022-03-27,1
259533,2022-05-13,1,2022-03-27,1
259533,2022-05-17,1,2022-03-27,1
259533,2022-07-30,1,2022-03-27,4
259533,2022-08-07,1,2022-03-27,4
259533,2022-08-08,1,2022-03-27,4
259533,2022-08-09,1,2022-03-27,4
259533,2022-08-13,1,2022-03-27,4
259533,2022-08-16,1,2022-03-27,4
259533,2022-08-18,1,2022-03-27,4
259533,2022-08-24,1,2022-03-27,4
259533,2022-08-25,1,2022-03-27,4
259533,2022-08-26,1,2022-03-27,4
259533,2022-09-03,1,2022-03-27,5
259533,2022-09-04,1,2022-03-27,5
259533,2022-09-05,1,2022-03-27,5
259533,2022-09-13,1,2022-03-27,5
259534,2022-01-06,1,2022-01-06,0
259534,2022-01-25,1,2022-01-06,0
259535,2022-01-06,0,2022-01-06,0
259536,2022-01-06,0,2022-01-06,0
259537,2022-01-07,0,2022-01-07,0
259538,2022-01-06,0,2022-01-06,0
259541,2022-01-07,0,2022-01-07,0
259547,2022-01-07,0,2022-01-07,0
259548,2022-01-07,0,2022-01-07,0
259549,2022-01-08,0,2022-01-08,0
259549,2022-01-18,1,2022-01-18,0
259549,2022-01-25,1,2022-01-18,0
259549,2022-01-26,1,2022-01-18,0
259549,2022-02-01,1,2022-01-18,0
259549,2022-02-06,1,2022-01-18,0
259549,2022-02-07,1,2022-01-18,0
259549,2022-02-08,1,2022-01-18,0
259549,2022-02-09,1,2022-01-18,0
259549,2022-02-11,1,2022-01-18,0
259549,2022-03-20,1,2022-01-18,2
259549,2022-04-13,1,2022-01-18,2
259549,2022-06-22,1,2022-01-18,5
259549,2022-07-01,1,2022-01-18,5
259549,2022-09-09,1,2022-01-18,7
259557,2022-01-12,0,2022-01-12,0
259558,2022-01-07,0,2022-01-07,0
259559,2022-01-07,0,2022-01-07,0
259560,2022-01-07,0,2022-01-07,0
259561,2022-01-07,0,2022-01-07,0
259561,2022-01-09,0,2022-01-07,0
259564,2022-01-07,0,2022-01-07,0
259565,2022-01-07,0,2022-01-07,0
259567,2022-01-08,0,2022-01-08,0
259568,2022-01-07,0,2022-01-07,0
259568,2022-02-02,0,2022-01-07,0
259568,2022-02-04,0,2022-01-07,0
259568,2022-02-07,0,2022-01-07,1
259568,2022-02-10,0,2022-01-07,1
259568,2022-02-14,0,2022-01-07,1
259568,2022-02-17,0,2022-01-07,1
259568,2022-09-14,0,2022-01-07,8
259568,2022-09-15,0,2022-01-07,8
259568,2022-10-04,0,2022-01-07,8
259570,2022-01-07,0,2022-01-07,0
259572,2022-01-07,0,2022-01-07,0
259573,2022-01-07,0,2022-01-07,0
259574,2022-01-07,0,2022-01-07,0
259574,2022-01-09,0,2022-01-07,0
259574,2022-01-21,0,2022-01-07,0
259575,2022-01-09,0,2022-01-09,0
259575,2022-01-14,0,2022-01-09,0
259577,2022-01-07,0,2022-01-07,0
259579,2022-01-07,0,2022-01-07,0
259581,2022-01-07,0,2022-01-07,0
259581,2022-01-08,0,2022-01-07,0
259582,2022-01-07,0,2022-01-07,0
259587,2022-01-07,0,2022-01-07,0
259589,2022-01-07,0,2022-01-07,0
259590,2022-01-07,0,2022-01-07,0
259590,2022-01-08,0,2022-01-07,0
259590,2022-01-09,0,2022-01-07,0
259590,2022-01-12,0,2022-01-07,0
259593,2022-01-07,0,2022-01-07,0
259596,2022-01-07,0,2022-01-07,0
259601,2022-01-09,0,2022-01-09,0
259601,2022-01-10,0,2022-01-09,0
259601,2022-01-13,0,2022-01-09,0
259602,2022-01-07,0,2022-01-07,0
259603,2022-01-07,0,2022-01-07,0
259606,2022-01-08,0,2022-01-08,0
259606,2022-07-24,0,2022-01-08,6
259607,2022-01-07,0,2022-01-07,0
259608,2022-01-07,0,2022-01-07,0
259610,2022-01-07,0,2022-01-07,0
259611,2022-01-08,0,2022-01-08,0
259611,2022-01-25,0,2022-01-08,0
259613,2022-01-07,0,2022-01-07,0
259614,2022-01-07,1,2022-01-07,0
259614,2022-01-08,1,2022-01-07,0
259614,2022-01-09,1,2022-01-07,0
259614,2022-01-10,1,2022-01-07,0
259614,2022-01-11,1,2022-01-07,0
259614,2022-01-13,1,2022-01-07,0
259614,2022-01-14,1,2022-01-07,0
259614,2022-01-18,1,2022-01-07,0
259614,2022-01-19,1,2022-01-07,0
259614,2022-02-03,1,2022-01-07,0
259616,2022-10-30,0,2022-10-30,0
259619,2022-01-07,0,2022-01-07,0
259620,2022-01-28,0,2022-01-28,0
259620,2022-01-31,0,2022-01-28,0
259620,2022-02-01,0,2022-01-28,0
259620,2022-02-03,0,2022-01-28,0
259622,2022-01-07,0,2022-01-07,0
259622,2022-01-08,0,2022-01-07,0
259623,2022-01-07,0,2022-01-07,0
259624,2022-01-07,0,2022-01-07,0
259624,2022-01-08,0,2022-01-07,0
259630,2022-01-07,0,2022-01-07,0
259634,2022-01-07,0,2022-01-07,0
259634,2022-01-08,0,2022-01-07,0
259635,2022-01-07,1,2022-01-07,0
259635,2022-01-08,1,2022-01-07,0
259638,2022-01-07,0,2022-01-07,0
259640,2022-01-07,0,2022-01-07,0
259640,2022-01-08,0,2022-01-07,0
259642,2022-02-23,0,2022-02-23,0
259644,2022-01-08,0,2022-01-08,0
259645,2022-01-07,0,2022-01-07,0
259652,2022-01-07,0,2022-01-07,0
259652,2022-01-08,0,2022-01-07,0
259655,2022-01-07,0,2022-01-07,0
259655,2022-01-08,0,2022-01-07,0
259657,2022-01-07,0,2022-01-07,0
259657,2022-01-08,1,2022-01-08,0
259657,2022-01-09,1,2022-01-08,0
259657,2022-01-12,1,2022-01-08,0
259657,2022-01-13,1,2022-01-08,0
259657,2022-01-14,1,2022-01-08,0
259657,2022-01-15,1,2022-01-08,0
259657,2022-01-16,1,2022-01-08,0
259657,2022-01-17,1,2022-01-08,0
259657,2022-01-18,1,2022-01-08,0
259657,2022-01-20,1,2022-01-08,0
259657,2022-01-21,1,2022-01-08,0
259657,2022-01-24,1,2022-01-08,0
259657,2022-01-26,1,2022-01-08,0
259657,2022-01-27,1,2022-01-08,0
259657,2022-01-28,1,2022-01-08,0
259657,2022-01-30,1,2022-01-08,0
259657,2022-02-02,1,2022-01-08,0
259657,2022-02-03,1,2022-01-08,0
259657,2022-02-06,1,2022-01-08,0
259657,2022-02-20,1,2022-01-08,1
259657,2022-02-21,1,2022-01-08,1
259657,2022-02-25,1,2022-01-08,1
259657,2022-02-26,1,2022-01-08,1
259657,2022-02-27,1,2022-01-08,1
259657,2022-02-28,1,2022-01-08,1
259657,2022-03-01,1,2022-01-08,1
259657,2022-03-05,1,2022-01-08,1
259657,2022-03-06,1,2022-01-08,1
259657,2022-03-07,1,2022-01-08,1
259657,2022-03-08,1,2022-01-08,2
259657,2022-03-10,1,2022-01-08,2
259657,2022-03-11,1,2022-01-08,2
259657,2022-03-12,1,2022-01-08,2
259657,2022-03-13,1,2022-01-08,2
259657,2022-03-17,1,2022-01-08,2
259657,2022-03-26,1,2022-01-08,2
259657,2022-03-27,1,2022-01-08,2
259657,2022-03-30,1,2022-01-08,2
259657,2022-03-31,1,2022-01-08,2
259657,2022-04-01,1,2022-01-08,2
259657,2022-04-02,1,2022-01-08,2
259657,2022-04-08,1,2022-01-08,3
259657,2022-04-09,1,2022-01-08,3
259657,2022-04-10,1,2022-01-08,3
259657,2022-04-11,1,2022-01-08,3
259657,2022-04-12,1,2022-01-08,3
259657,2022-04-13,1,2022-01-08,3
259657,2022-04-23,1,2022-01-08,3
259657,2022-05-07,1,2022-01-08,3
259657,2022-05-08,1,2022-01-08,4
259657,2022-05-09,1,2022-01-08,4
259657,2022-05-10,1,2022-01-08,4
259657,2022-05-18,1,2022-01-08,4
259657,2022-05-21,1,2022-01-08,4
259657,2022-06-21,1,2022-01-08,5
259657,2022-06-25,1,2022-01-08,5
259657,2022-06-26,1,2022-01-08,5
259657,2022-06-28,1,2022-01-08,5
259657,2022-07-26,1,2022-01-08,6
259657,2022-07-28,1,2022-01-08,6
259657,2022-07-30,1,2022-01-08,6
259657,2022-07-31,1,2022-01-08,6
259657,2022-08-13,1,2022-01-08,7
259657,2022-08-31,1,2022-01-08,7
259658,2022-01-08,0,2022-01-08,0
259659,2022-01-08,0,2022-01-08,0
259662,2022-01-08,0,2022-01-08,0
259663,2022-10-27,0,2022-10-27,0
259664,2022-01-10,1,2022-01-10,0
259664,2022-01-11,1,2022-01-10,0
259664,2022-01-13,1,2022-01-10,0
259664,2022-01-17,1,2022-01-10,0
259664,2022-02-11,1,2022-01-10,1
259666,2022-04-17,0,2022-04-17,0
259668,2022-01-08,0,2022-01-08,0
259670,2022-01-08,0,2022-01-08,0
259672,2022-01-08,0,2022-01-08,0
259676,2022-01-08,0,2022-01-08,0
259678,2022-01-08,0,2022-01-08,0
259679,2022-08-16,0,2022-08-16,0
259680,2022-03-12,0,2022-03-12,0
259680,2022-03-26,0,2022-03-12,0
259682,2022-01-08,0,2022-01-08,0
259683,2022-01-31,0,2022-01-31,0
259684,2022-01-08,1,2022-01-08,0
259684,2022-01-21,1,2022-01-08,0
259684,2022-02-02,1,2022-01-08,0
259684,2022-02-03,1,2022-01-08,0
259684,2022-02-05,1,2022-01-08,0
259684,2022-02-12,1,2022-01-08,1
259684,2022-02-14,1,2022-01-08,1
259684,2022-02-15,1,2022-01-08,1
259684,2022-02-18,1,2022-01-08,1
259684,2022-02-19,1,2022-01-08,1
259684,2022-02-21,1,2022-01-08,1
259684,2022-02-22,1,2022-01-08,1
259685,2022-01-08,0,2022-01-08,0
259688,2022-01-08,0,2022-01-08,0
259689,2022-01-11,1,2022-01-11,0
259689,2022-01-12,1,2022-01-11,0
259692,2022-01-08,0,2022-01-08,0
259695,2022-01-08,0,2022-01-08,0
259695,2022-01-09,0,2022-01-08,0
259697,2022-01-08,0,2022-01-08,0
259701,2022-01-08,0,2022-01-08,0
259702,2022-01-08,1,2022-01-08,0
259702,2022-01-09,1,2022-01-08,0
259702,2022-03-30,1,2022-01-08,2
259702,2022-04-01,1,2022-01-08,2
259702,2022-05-22,1,2022-01-08,4
259702,2022-08-09,1,2022-01-08,7
259702,2022-08-10,1,2022-01-08,7
259702,2022-08-13,1,2022-01-08,7
259702,2022-08-14,1,2022-01-08,7
259702,2022-08-15,1,2022-01-08,7
259702,2022-08-16,1,2022-01-08,7
259703,2022-01-08,0,2022-01-08,0
259704,2022-03-13,0,2022-03-13,0
259704,2022-08-15,0,2022-03-13,5
259704,2022-08-16,0,2022-03-13,5
259705,2022-01-08,0,2022-01-08,0
259706,2022-01-08,0,2022-01-08,0
259706,2022-01-09,0,2022-01-08,0
259706,2022-01-10,0,2022-01-08,0
259706,2022-01-15,0,2022-01-08,0
259708,2022-01-08,0,2022-01-08,0
259710,2022-01-08,0,2022-01-08,0
259711,2022-01-08,0,2022-01-08,0
259711,2022-01-11,0,2022-01-08,0
259711,2022-01-13,0,2022-01-08,0
259711,2022-01-14,0,2022-01-08,0
259712,2022-01-08,0,2022-01-08,0
259715,2022-01-08,0,2022-01-08,0
259715,2022-01-09,0,2022-01-08,0
259715,2022-01-10,0,2022-01-08,0
259715,2022-01-12,0,2022-01-08,0
259715,2022-01-29,0,2022-01-08,0
259715,2022-06-12,0,2022-01-08,5
259715,2022-06-15,0,2022-01-08,5
259715,2022-06-16,0,2022-01-08,5
259719,2022-01-08,0,2022-01-08,0
259723,2022-01-08,0,2022-01-08,0
259724,2022-01-08,0,2022-01-08,0
259724,2022-05-31,0,2022-01-08,4
259726,2022-01-08,0,2022-01-08,0
259727,2022-01-08,1,2022-01-08,0
259727,2022-01-09,1,2022-01-08,0
259727,2022-01-15,1,2022-01-08,0
259727,2022-01-20,1,2022-01-08,0
259727,2022-01-29,1,2022-01-08,0
259727,2022-01-31,1,2022-01-08,0
259727,2022-02-04,1,2022-01-08,0
259727,2022-02-06,1,2022-01-08,0
259727,2022-02-08,1,2022-01-08,1
259727,2022-02-12,1,2022-01-08,1
259727,2022-02-23,1,2022-01-08,1
259727,2022-02-27,1,2022-01-08,1
259727,2022-02-28,1,2022-01-08,1
259727,2022-03-01,1,2022-01-08,1
259727,2022-03-14,1,2022-01-08,2
259727,2022-03-16,1,2022-01-08,2
259727,2022-03-18,1,2022-01-08,2
259727,2022-03-19,1,2022-01-08,2
259727,2022-03-20,1,2022-01-08,2
259728,2022-01-08,0,2022-01-08,0
259729,2022-01-08,0,2022-01-08,0
259730,2022-01-09,0,2022-01-09,0
259730,2022-01-10,0,2022-01-09,0
259730,2022-01-11,0,2022-01-09,0
259730,2022-01-18,0,2022-01-09,0
259731,2022-01-08,0,2022-01-08,0
259731,2022-01-10,1,2022-01-10,0
259731,2022-01-18,1,2022-01-10,0
259731,2022-01-23,1,2022-01-10,0
259731,2022-01-24,1,2022-01-10,0
259731,2022-01-25,1,2022-01-10,0
259731,2022-01-30,1,2022-01-10,0
259731,2022-02-08,1,2022-01-10,0
259731,2022-03-07,1,2022-01-10,1
259731,2022-03-08,1,2022-01-10,1
259731,2022-03-09,1,2022-01-10,1
259732,2022-01-08,0,2022-01-08,0
259736,2022-01-08,0,2022-01-08,0
259737,2022-01-08,0,2022-01-08,0
259739,2022-01-08,0,2022-01-08,0
259739,2022-01-09,0,2022-01-08,0
259739,2022-01-10,0,2022-01-08,0
259742,2022-01-08,0,2022-01-08,0
259744,2022-01-08,0,2022-01-08,0
259744,2022-01-09,0,2022-01-08,0
259745,2022-01-08,0,2022-01-08,0
259745,2022-01-09,0,2022-01-08,0
259748,2022-01-08,0,2022-01-08,0
259749,2022-01-08,0,2022-01-08,0
259750,2022-01-08,0,2022-01-08,0
259752,2022-01-11,0,2022-01-11,0
259752,2022-01-13,0,2022-01-11,0
259753,2022-01-08,0,2022-01-08,0
259755,2022-01-14,0,2022-01-14,0
259756,2022-01-08,0,2022-01-08,0
259756,2022-01-09,0,2022-01-08,0
259756,2022-01-12,1,2022-01-12,0
259756,2022-01-17,1,2022-01-12,0
259756,2022-01-24,1,2022-01-12,0
259756,2022-01-25,1,2022-01-12,0
259756,2022-01-26,1,2022-01-12,0
259756,2022-01-31,1,2022-01-12,0
259756,2022-02-01,1,2022-01-12,0
259759,2022-01-09,0,2022-01-09,0
259760,2022-01-09,0,2022-01-09,0
259761,2022-01-17,0,2022-01-17,0
259761,2022-01-18,0,2022-01-17,0
259761,2022-08-15,0,2022-01-17,6
259761,2022-08-16,0,2022-01-17,6
259761,2022-08-17,0,2022-01-17,7
259761,2022-08-18,0,2022-01-17,7
259762,2022-01-09,0,2022-01-09,0
259762,2022-04-25,0,2022-01-09,3
259763,2022-01-09,0,2022-01-09,0
259765,2022-01-09,0,2022-01-09,0
259766,2022-01-09,0,2022-01-09,0
259767,2022-01-09,1,2022-01-09,0
259767,2022-01-10,1,2022-01-09,0
259767,2022-01-12,1,2022-01-09,0
259767,2022-01-14,1,2022-01-09,0
259767,2022-01-16,1,2022-01-09,0
259767,2022-01-17,1,2022-01-09,0
259767,2022-01-18,1,2022-01-09,0
259767,2022-01-19,1,2022-01-09,0
259767,2022-01-20,1,2022-01-09,0
259767,2022-01-21,1,2022-01-09,0
259767,2022-01-22,1,2022-01-09,0
259767,2022-01-23,1,2022-01-09,0
259767,2022-01-24,1,2022-01-09,0
259767,2022-01-25,1,2022-01-09,0
259767,2022-01-26,1,2022-01-09,0
259767,2022-01-27,1,2022-01-09,0
259767,2022-01-28,1,2022-01-09,0
259767,2022-01-31,1,2022-01-09,0
259767,2022-02-01,1,2022-01-09,0
259767,2022-02-02,1,2022-01-09,0
259767,2022-02-03,1,2022-01-09,0
259767,2022-02-04,1,2022-01-09,0
259767,2022-02-05,1,2022-01-09,0
259767,2022-02-06,1,2022-01-09,0
259767,2022-02-07,1,2022-01-09,0
259767,2022-02-08,1,2022-01-09,0
259767,2022-02-09,1,2022-01-09,1
259767,2022-02-10,1,2022-01-09,1
259767,2022-02-11,1,2022-01-09,1
259767,2022-02-12,1,2022-01-09,1
259767,2022-02-14,1,2022-01-09,1
259767,2022-02-15,1,2022-01-09,1
259767,2022-02-16,1,2022-01-09,1
259767,2022-02-18,1,2022-01-09,1
259767,2022-02-19,1,2022-01-09,1
259767,2022-02-20,1,2022-01-09,1
259767,2022-02-21,1,2022-01-09,1
259767,2022-02-23,1,2022-01-09,1
259767,2022-03-01,1,2022-01-09,1
259767,2022-03-02,1,2022-01-09,1
259767,2022-03-03,1,2022-01-09,1
259767,2022-03-04,1,2022-01-09,1
259767,2022-03-05,1,2022-01-09,1
259767,2022-03-07,1,2022-01-09,1
259767,2022-03-08,1,2022-01-09,1
259767,2022-03-09,1,2022-01-09,2
259767,2022-03-10,1,2022-01-09,2
259767,2022-04-02,1,2022-01-09,2
259767,2022-04-03,1,2022-01-09,2
259767,2022-04-04,1,2022-01-09,2
259767,2022-04-05,1,2022-01-09,2
259767,2022-04-06,1,2022-01-09,2
259767,2022-04-07,1,2022-01-09,2
259767,2022-04-08,1,2022-01-09,2
259767,2022-04-09,1,2022-01-09,3
259767,2022-04-10,1,2022-01-09,3
259767,2022-04-11,1,2022-01-09,3
259767,2022-04-12,1,2022-01-09,3
259767,2022-04-13,1,2022-01-09,3
259767,2022-04-15,1,2022-01-09,3
259767,2022-04-16,1,2022-01-09,3
259767,2022-04-17,1,2022-01-09,3
259767,2022-04-18,1,2022-01-09,3
259767,2022-04-19,1,2022-01-09,3
259767,2022-04-20,1,2022-01-09,3
259767,2022-04-21,1,2022-01-09,3
259767,2022-04-22,1,2022-01-09,3
259767,2022-04-23,1,2022-01-09,3
259767,2022-04-25,1,2022-01-09,3
259767,2022-04-26,1,2022-01-09,3
259767,2022-04-27,1,2022-01-09,3
259767,2022-04-28,1,2022-01-09,3
259767,2022-04-29,1,2022-01-09,3
259767,2022-04-30,1,2022-01-09,3
259767,2022-05-02,1,2022-01-09,3
259767,2022-05-04,1,2022-01-09,3
259767,2022-05-17,1,2022-01-09,4
259767,2022-05-20,1,2022-01-09,4
259767,2022-05-21,1,2022-01-09,4
259767,2022-05-23,1,2022-01-09,4
259767,2022-05-24,1,2022-01-09,4
259767,2022-05-25,1,2022-01-09,4
259767,2022-05-28,1,2022-01-09,4
259767,2022-06-06,1,2022-01-09,4
259767,2022-06-07,1,2022-01-09,4
259767,2022-06-08,1,2022-01-09,4
259767,2022-06-10,1,2022-01-09,5
259767,2022-06-12,1,2022-01-09,5
259767,2022-06-14,1,2022-01-09,5
259767,2022-06-15,1,2022-01-09,5
259767,2022-06-17,1,2022-01-09,5
259767,2022-06-18,1,2022-01-09,5
259767,2022-06-19,1,2022-01-09,5
259767,2022-06-21,1,2022-01-09,5
259767,2022-06-22,1,2022-01-09,5
259767,2022-06-23,1,2022-01-09,5
259767,2022-06-24,1,2022-01-09,5
259767,2022-06-25,1,2022-01-09,5
259767,2022-06-27,1,2022-01-09,5
259767,2022-06-29,1,2022-01-09,5
259767,2022-07-01,1,2022-01-09,5
259767,2022-07-10,1,2022-01-09,6
259767,2022-07-11,1,2022-01-09,6
259767,2022-07-13,1,2022-01-09,6
